player_id,Age,Gender,HCP,Driver,Driver_Dispersion,3-Wood,3-Wood_Dispersion,5-Wood,5-Wood_Dispersion,3-Hybrid,3-Hybrid_Dispersion,4-Hybrid,4-Hybrid_Dispersion,5-Hybrid,5-Hybrid_Dispersion,4-Iron,4-Iron_Dispersion,5-Iron,5-Iron_Dispersion,6-Iron,6-Iron_Dispersion,7-Iron,7-Iron_Dispersion,8-Iron,8-Iron_Dispersion,9-Iron,9-Iron_Dispersion,PW,PW_Dispersion,GW,GW_Dispersion,SW,SW_Dispersion,LW,LW_Dispersion
3106,52,Male,28.3,163.3,26.3,148.4,34.9,,,,,121.6,23.6,,,,,112.6,11.8,108.7,11,118.2,16.6,82,13.3,76,11.1,76.3,8.2,77.1,7.9,77.3,8.8,57.5,10
3107,54,Male,33.4,143.5,33.7,130.2,28.2,,,,,,,100,20.6,,,,,103.9,19,91.7,10.3,82.7,11.5,76,6.1,71,6.2,72.4,6.3,60.8,8.2,,
3108,18,Male,19.7,225.6,31.8,209.4,17.7,,,,,,,,,,,,,142.8,15.9,156.2,11.7,117.7,8.6,116.3,9.6,108.4,8.8,108.2,5.4,88.6,8.2,,
3109,20,Female,1.3,234.8,27.9,209.3,22,,,,,,,,,186.5,10.2,178.5,7.3,163.8,10.1,154.4,8.4,141.4,6.9,125.4,5.7,116.6,4.9,110.6,5.6,103,4.4,95.6,3.8
3110,52,Male,17,203.2,24.9,170.6,24.7,163.5,17.3,,,,,,,,,,,126.2,13.5,124.7,10.9,127,11.8,120.2,10.6,102.1,4,,,86.9,5.5,77.1,9.9
3111,41,Male,2.3,288.7,25.2,254.9,15.8,,,,,,,195.2,14.4,,,207.9,10.3,192.8,9.4,182.8,10.9,168.7,7,153.2,6.2,146.5,5.5,,,123.6,4.5,,
3112,30,Male,23.4,183.8,22.2,181.2,33.9,,,,,,,,,,,,,124.1,13.5,120.7,9,109.1,13.9,108.5,10.2,101.4,5.5,,,86.9,7.4,,
3113,34,Female,26.2,195.5,38,,,,,,,,,,,,,106.5,12.8,102.1,13.5,82.1,16.3,,,84.6,7.2,76.2,8.4,85.4,7.3,63.8,8.9,66.1,8.5
3114,24,Female,34.5,124.3,39.9,,,,,,,85,19,,,,,87,14,86.5,10.4,89.6,10.3,75.1,7.9,70.9,8.5,55.5,6,52.5,4.2,50.5,6.8,48.4,6.5
3115,32,Male,10.7,283.5,31.4,,,,,218.9,12.3,,,,,,,,,168.3,17.8,156,12.6,150.6,13.5,126.9,9,123.6,7.2,,,111.8,4.7,112,8.3
3116,50,Male,28.7,162.9,34.3,,,,,,,,,,,,,,,,,95.6,9.6,101,7.2,102.8,11.5,71,7.5,,,72.8,8,,
3117,44,Male,31.1,157.5,31.2,,,,,,,,,100,15.2,,,122.3,15,94,18.6,88,14.1,,,82.3,8.6,78.1,5.2,79.1,8.2,63,8.2,62,7.5
3118,46,Female,10.6,227.5,30.2,176.1,18,,,,,138.4,16.4,134.7,16,,,,,122.1,12.5,118.1,10,114.1,8.3,96.1,5.7,94.7,7.7,,,80.2,4.9,,
3119,24,Female,29.1,135.6,29.2,102.2,22.8,,,115.4,23.8,,,,,,,,,104.1,18.7,89.4,10.7,73.2,13,69,6.8,70.4,4.6,56.7,6.4,60.6,6.6,55.2,10.8
3120,32,Male,0.6,301.2,21.5,267.8,20.7,252.2,19,,,,,,,225.7,14.4,214.9,9.5,201.4,8,189.4,10.4,,,164.2,8.2,149.1,3.3,137.7,6.8,129.7,5.5,,
3121,39,Female,20.1,168,27.9,180.7,22.5,131.8,25.6,,,,,124.6,17.5,,,,,110,18.9,,,108.9,13.6,106.8,9.7,100.8,8.9,77.6,5.3,75,6.7,71,10.7
3122,52,Male,4.1,251.3,16,222.2,20.6,,,,,,,178.5,14.5,,,177.6,14.3,167.7,8.9,157,10.1,146.3,10.5,135.6,6.4,126.7,5.6,,,108,4.4,,
3123,31,Male,17.9,223,27.1,191.7,30,,,,,,,169.8,14.2,,,155.6,9.1,143.8,9.5,138.7,11,120.2,11.1,109,9,114,8.1,,,102.7,6.8,,
3124,40,Male,9.4,254,17.4,,,,,,,,,,,204.9,12.7,184.7,8.5,161.2,9.5,166.4,11.9,149,9.5,138.9,7.5,129.5,3,128.6,6,112.8,4,102.8,6.9
3125,56,Female,8.8,177.8,23.5,155.9,23.8,150.5,17.9,,,,,,,141.1,9.4,130.3,8.8,123.3,12.7,110.9,9.7,106.2,7.6,98.1,4.4,87.8,3,,,77,5.6,,
3126,35,Female,25.4,151.5,30.1,,,,,,,,,,,119.1,15.8,,,101.5,18.7,112.6,8.7,77.2,12.8,82.5,11.3,81.5,9.8,74.9,9,69.6,5.1,,
3127,54,Male,19.4,177.7,33.3,175.3,21.8,,,,,,,,,132.5,13.6,,,108.1,14,126.7,15.1,103.7,7.1,120.9,7.9,83.2,7.3,111.8,8.5,70.9,5.5,66.7,5
3128,36,Female,15.6,180.8,32.8,,,149.6,15.7,,,,,,,,,141.5,19.1,141,12.7,120.1,12.4,114,11.8,94.1,4.6,91.1,7.2,,,80.7,7.9,76,9
3129,53,Female,10,192.1,16.9,161.9,20.6,133.4,14.4,131.8,11.3,,,,,130.4,11.7,152,8.9,116.3,12.8,95.8,5.9,96.5,6.8,119.4,5.5,94,5.7,88.9,5.4,84.2,6.6,77.4,8
3130,42,Male,27.6,185.8,34,,,,,,,,,,,,,,,103.1,18.1,96,15.2,111.6,14.2,103.7,5.3,93.1,5.2,76.8,8.4,84.9,8.9,,
3131,24,Female,12.8,216.7,34.1,181,16.9,,,141.1,19.2,,,,,,,130.8,13.9,123.9,17.6,134.8,13.3,124.8,12.6,104.8,5.5,95.8,7.3,,,85.6,8.4,,
3132,19,Male,25.7,177.9,26.4,,,,,,,,,128.9,18.7,117.4,22.6,131.7,19.6,137,15.9,116.4,16.6,116.1,9.6,94.1,11,93.5,6.6,95.4,4.6,68.3,9.2,74.2,11.7
3133,55,Female,4.4,189.5,22.3,158.7,13.6,,,146.4,15.3,,,,,144.8,12.6,148.1,9,121.9,10.8,122.2,6.3,,,102.1,7,93.3,5,,,72.1,6.2,,
3134,54,Male,15.8,208.4,33.3,199.4,18.1,184.9,17.3,,,,,142.5,12.1,117.3,17.6,,,140.2,16.8,117.8,15.9,124.3,7.3,109.5,5.3,98.6,7.9,,,80.8,4.9,92,10.4
3135,23,Male,28.9,161.3,39.2,158.7,18.6,,,,,,,125,16.6,123.2,18.5,,,,,111,15.4,95.8,9.1,89.1,7.5,81,5.7,81.2,9.3,76.8,8.1,70.2,10.5
3136,29,Male,18.2,242.2,24.6,180.5,17.6,,,,,,,,,168.1,14.3,,,157,17.9,148.6,10.5,122.1,12.1,131,5.2,113.1,8.7,90.9,5.4,97.9,4.5,80,5.6
3137,53,Female,18.7,174.8,29.1,150.6,22.4,,,,,,,,,,,122.2,10.8,105.9,14.7,,,84.4,11,85.4,8.3,67.7,4,,,54.5,8.7,63.7,6.2
3138,55,Male,12.6,222.8,26.7,176,24.8,,,,,,,,,,,153.6,17.9,122.4,16.7,135.9,7.2,131.9,10.4,112.9,4.8,95.3,8.3,109.5,5.1,95.5,4.5,86.7,8.4
3139,40,Male,12.4,244.8,25.9,214.4,20.2,,,204.9,18.6,,,,,,,,,,,151.8,12.4,149.7,12.6,126.4,9,132.1,5.9,,,107.5,4.9,,
3140,43,Male,12.8,239.9,18.2,220.3,28.7,193.2,25.2,155.4,23.4,,,,,,,173.6,13.1,166.8,12.8,159.8,15.3,136.8,7.8,140,9.6,126.3,7.5,97,8.9,109.1,5.7,,
3141,29,Male,9.9,259.2,17.5,229.2,12.9,,,204.4,13.2,196.1,9.1,,,,,183.2,12.2,173.1,10.1,162,11.1,151,5.7,139.9,4.9,130.7,4.8,,,111.4,5.8,,
3142,28,Male,12.2,247.8,27,204.5,25.3,,,,,,,,,,,,,168,13.9,163.6,9,133.8,11.7,148.8,5.4,134.4,5.5,,,100,6.9,100.4,6.3
3143,33,Male,22.8,190.4,25.6,,,,,,,156.2,24.8,160.9,21.9,,,,,142.4,13,146.5,9,107.7,14.1,,,102.2,4.7,,,82.7,6.5,,
3144,20,Male,31.2,179.3,31.9,124.5,27.8,,,,,,,121.5,15.7,,,,,107.5,17.3,126.5,14.5,94.4,12.3,95.4,7.4,84.8,6.3,75,4,68.7,9.9,55.6,5.2
3145,57,Female,35.9,111.5,22.8,,,,,,,,,,,,,,,77.5,17.9,71.5,11,66.5,13.2,61.5,8.1,55.5,4.6,52.5,4.3,48.5,6.8,,
3146,31,Male,18,228.7,21.2,170.8,25.7,,,,,,,,,,,,,,,144.7,8.4,142.8,7.9,125,9.7,102.6,9,97.8,6.4,80.3,5.6,,
3147,50,Male,4.3,257,15.2,220.1,20.8,,,,,190.7,12.6,,,193.2,15.7,181.9,12.3,172.8,7.2,160.7,8.4,143.7,5.2,,,126.8,4.6,,,109,6.9,103.4,5.1
3148,37,Female,34.2,116,34.7,100,28.6,,,,,,,80,10.8,91.6,12.3,85.7,11.8,89,14.1,82.8,13.5,71.9,7.3,66.5,9.3,61.2,4.7,,,50.4,8,,
3149,42,Male,23.5,181,31.2,188.9,18.6,,,,,,,140.9,15.6,,,,,117.6,12.2,120.2,15,120.5,14.3,96.7,9.6,109.4,6.2,,,91.1,8,72.6,9.9
3150,53,Male,23.4,164.1,25.1,160.6,33.7,153.9,17.7,,,,,123.4,12.3,,,119.8,18.6,121.7,14.4,,,105.8,7.3,113.7,10.1,85.9,7.3,,,76.3,9.4,59.5,8.4
3151,55,Male,21.2,166.6,22.3,,,,,,,,,146.7,11.1,,,,,,,,,133.2,12.3,92.7,9.8,81.2,6.9,,,60.5,5.4,56.6,10.9
3152,20,Male,24,170.9,38.2,196.7,31.6,,,,,,,126.7,10.8,,,,,127.4,16.9,127.2,9.7,100.2,14.5,110.7,11.6,98.2,5.6,,,89.9,5.1,,
3153,39,Male,22.7,218.7,31.9,146.2,22.2,159.1,19.5,,,,,,,,,,,131.7,16.8,130.4,11.2,130.2,8.7,109.4,5.8,100.1,8.6,,,95.3,6.1,,
3154,53,Female,14.3,164.6,22.3,169.3,27.4,,,,,,,,,,,102.3,13.5,111.1,11.3,102.3,8.8,93.4,12.6,76.9,9.2,85.4,5.3,,,76.4,7.6,60.4,7.8
3155,45,Female,35.9,111.5,28.7,100,27.1,,,89,23.6,92.9,24.4,80,17.4,,,,,77.5,19,71.5,12.2,68.5,7.3,70.7,11.5,55.5,6.5,59,7.2,48.5,8.5,,
3156,36,Female,28.4,167,30.8,124.8,29.4,,,,,,,99.6,17.7,,,,,77.5,12.5,86.9,14.9,88.8,8.1,67.9,8.9,73.2,4.9,,,59,8,54.8,7.1
3157,54,Female,6.6,191.9,15,170.6,14.4,156.4,11.5,144.3,9.4,,,136.1,7,147.1,9.1,,,132.2,11.1,115.7,11.5,110.4,9.2,107.6,6.3,91.1,6.8,85.4,3.3,85,3.5,75.4,4
3158,25,Male,33,197.7,23,132.1,32,,,,,,,100.7,10.8,,,117.9,15,,,89.7,11.4,102.1,8.9,102.4,11.9,71,9.2,,,64,6,,
3159,26,Male,20.6,214.1,38.4,160.7,30.8,,,,,,,131,11.7,,,,,136.5,10.1,131.3,12.6,137.1,11.5,113.2,8.6,111.4,7.1,98.4,9.3,90.3,8.6,93.9,11.3
3160,54,Female,17.8,138,31.5,124.9,18,,,,,,,120.1,14.8,,,,,115.6,10.1,99,13.7,93.4,7.2,75,5.7,84.9,3.9,65.4,6.1,73.7,8.3,72.6,8.4
3161,44,Female,11.6,200.9,35,,,,,,,,,,,,,,,141.3,13.3,127.3,10.8,119,12,98.9,5.1,105.3,4.5,92.7,6.5,88.6,7.6,76.1,8.5
3162,47,Male,7.1,252.6,16,222.2,14.2,,,196,11,180.4,14.7,,,185.5,9.1,161.4,8.7,169.6,13.9,170,10.3,144.7,8.3,,,126,3,110,3.4,106.4,5.9,99,3.5
3163,18,Male,20.9,219,22.4,,,,,,,,,,,,,,,135.7,18.3,131.8,16.4,115.9,9.6,119.4,6.2,122,7.7,107,9.3,96.4,6.5,,
3164,35,Female,9.1,219.8,20.3,186.3,17.1,163.6,19.9,,,,,,,165,17.1,,,139.7,9.5,149.8,5.8,120.3,10.2,108.2,4.3,101.4,5.8,105.4,5.3,84.7,7,91.2,5
3165,31,Male,34.9,140.8,39.1,,,,,,,,,128.6,15.4,,,99.5,14.6,103,11,104,8.2,,,76,6.9,71,7.5,,,67,5.5,56,7.5
3166,35,Male,18.2,216.6,22.8,201.6,31,,,,,,,162.6,9.7,185.1,14.4,,,174.9,16.2,126.8,9.9,129.2,13.4,136.5,10.4,108.5,4.7,,,89.4,7,,
3167,50,Female,34.4,111.5,38.1,100,25.3,,,,,,,80,14.9,87.5,12.9,,,77.5,14.1,71.5,12.3,66.5,10.3,61.5,11.7,64,5.6,,,48.5,5.3,45,8.1
3168,50,Female,22.7,139.4,28,130,21.1,,,,,,,94,14.1,,,,,106.5,11.3,97.9,15.9,77.7,13.2,,,70.5,8.6,65.8,6.1,58.5,9.6,57,5.7
3169,39,Male,8.2,264,15.7,235.2,16,,,,,200.7,11.2,,,201.1,8.5,193,10.2,179,12.3,168.2,11.7,154.1,6.6,144,8.1,134.4,3.6,,,115,5.9,,
3170,54,Male,28.6,143.4,22.8,136.2,31.4,139.4,16.2,,,,,,,,,,,,,88,14.9,84.7,12.7,76,5.6,79.8,6,75.5,8.2,65.8,7.6,55,8.9
3171,30,Male,20.4,238.3,20.3,187.1,29.3,,,,,,,152.9,13.8,,,,,118.8,17.9,104.9,17.7,124.8,14.6,105.1,9.1,114.2,5.3,,,81.1,7,85.7,10.3
3172,23,Female,3.6,221,21.2,184.7,13.5,,,,,,,,,181.4,16.8,172.5,8.1,163.9,13,140.3,11.6,143.6,9.6,121.3,5.9,113.3,3.2,,,94.5,4,95.3,4.2
3173,19,Female,14.1,202.4,21.3,173.2,24.2,,,,,,,,,,,,,125,14.7,125.1,11.9,114.4,10.6,119.7,8.1,93.3,4.5,,,74.4,4.7,,
3174,36,Male,1.1,289.4,23.2,268.9,14.5,,,231.4,18.1,,,,,,,209,13.4,201.9,11.3,179.3,8.8,177.1,5.4,158.7,6.3,151.5,6.6,,,128.7,3.7,,
3175,25,Male,11,251.1,18.1,206,16.8,,,212.5,19.8,,,177.6,11.6,,,,,147.9,13.4,,,151.9,7.5,135.2,7.5,135,8.6,,,110.2,6.8,100.4,6.4
3176,30,Male,9.6,244.6,18.5,239.4,16.1,,,,,,,190.9,9.6,,,187.6,12,183.1,8.9,,,155.2,6.1,141.8,7.5,135.8,6.6,115,4.9,115.2,4.7,,
3177,20,Male,30,172.6,35.9,132.2,30.7,,,,,,,,,,,120.2,14.9,105.6,19.4,118.4,12.3,94.5,11.7,97.1,10.8,84,5.3,66.3,8.6,74.9,9.5,71.1,7.4
3178,46,Male,6.5,258.9,21.2,227.2,15.5,,,197.5,9.3,,,,,,,183.9,8.5,171.5,14,159.6,7.4,151.1,9.1,139.7,8,130.1,3.4,,,110.1,4,100,4.3
3179,54,Male,19.8,153.2,25.9,142.9,26.3,,,,,,,,,,,,,124.8,15,108,11.4,111.5,11.2,111.9,5.9,86.8,8,,,82.4,6.5,77.9,9.5
3180,21,Male,10.4,280.4,29.1,235.7,24.1,,,,,,,,,,,,,197.4,17.9,161.4,11,158.7,11.3,143.8,6.3,105.4,5.7,,,99.5,5.9,99.9,8.7
3181,58,Male,17.3,170.5,20,147.9,28.8,161,17,,,,,,,,,,,125.2,13.5,,,98.3,9.7,89.7,9.2,82,7.9,82.5,8.1,89.2,8.8,68,6.3
3182,46,Male,8.9,250.2,24.2,243.8,16.6,,,203.3,14.2,193.5,15.4,,,,,179.3,13.5,174.2,8.4,156.3,8.4,149.7,5.6,141.8,5.9,117.9,5.5,109,3.5,114.1,5.5,,
3183,25,Female,0.9,237.6,17.9,212.4,24.1,,,,,,,,,189,13.5,176.9,11.9,166.4,10.9,153.2,10.8,141.6,6,131.6,6.8,119.7,5.3,,,103.6,4.3,96.3,4.4
3184,26,Male,34.3,161.2,25,,,,,,,,,,,,,99.5,11,113.6,10.8,88,12.2,82,14.7,86.1,10.2,71,7.6,,,60.5,9.5,,
3185,20,Male,32.8,169.7,38.6,,,145.7,26,,,,,,,,,107.4,13.7,97.2,19.1,100.1,15.1,97.6,10.6,91.1,7.7,76.6,4.9,87.6,8.1,79.6,6.1,55,10.1
3186,57,Male,11.4,215,30.3,191.7,18,,,,,,,147,9.6,,,139.3,18.5,136.2,11,121.3,8.7,125.3,11.6,117.4,6.4,112.1,8.4,103,5.1,108.4,8.1,79,7.2
3187,46,Male,1.4,278.9,24.4,254.5,15.3,,,,,,,,,204.8,12.8,195.2,14,182,13.4,180.1,8.2,,,150.1,8.3,139,4,,,122.4,7,,
3188,49,Male,8.4,239.8,15.7,212.6,16.3,,,,,180.3,8.6,,,176.9,9.8,175.2,15.3,171.4,9.5,153.1,7.6,140.5,9.9,126.5,8,127.2,3.2,109.7,5.9,105.5,4.8,,
3189,23,Male,2.9,283,20.8,257.7,16.7,,,,,,,,,,,208,9.6,199.9,12,188.3,9.1,,,156.1,6.3,146.5,6,134.8,4.8,125.2,6.2,,
3190,48,Female,32.4,140.7,24.3,,,,,,,,,,,87.5,19.8,,,88.7,11.3,76.1,9,69,9.9,63.2,5.1,67.4,5.5,53.6,8.7,48.5,6.7,52.8,10.1
3191,53,Male,24.3,159.4,23.5,154.1,30.9,,,151.8,24.7,,,125.3,14.9,,,,,113.6,19.1,91.4,14.3,112.6,14.1,94.6,9.5,72.6,5.1,,,64.9,7.7,,
3192,37,Male,0.8,295.1,24.6,268.9,20.6,,,236.7,17.8,,,,,223.1,10.4,214.9,10,200.7,8.5,182,6.5,169.8,8.6,155.1,4,149.8,4.7,141,3.7,127.6,5.3,,
3193,59,Female,35.9,111.5,32,,,,,,,85,17.3,,,,,,,77.5,17.5,71.5,16.5,66.5,13.1,61.5,7.8,55.5,7.1,52.5,4.5,48.5,8.3,45,6
3194,59,Male,18.9,210.7,29.7,178.6,25.6,139.2,15.6,,,,,,,,,,,132.1,17.6,104.8,13.9,98.4,8.2,80.5,10.1,98.8,4.3,72.5,8.7,81.9,5.9,67.2,5.7
3195,32,Male,30.5,221.9,34.7,124.5,34.4,146.5,22,,,,,,,,,,,129.9,11.6,,,84.5,9.4,79.5,6.5,112.1,7.4,,,63.4,9.4,,
3196,41,Female,27.5,157.4,36.9,,,,,,,,,113,12.4,,,98.5,21.3,111.1,19.1,83,12.1,92,9.3,80.2,8.8,64.5,5.7,71.8,7,68.6,7.4,,
3197,22,Male,22.6,198.1,32.2,170.5,23.6,,,,,,,,,,,,,124.2,11.7,140.9,14.8,122.5,9,112.8,10.5,99.4,6.7,,,93.2,8.7,,
3198,40,Male,35.6,176,29.4,159.4,25.8,,,,,,,108,17.1,104.5,20.7,,,109.3,12.2,102.1,12.1,82,8.3,89.6,6.6,71,8.1,,,60.5,6.5,62.1,6.4
3199,44,Male,3.5,292.1,20,251.2,18,,,,,,,,,,,199.6,15.1,190.7,8,184,11.2,169.7,8,150.3,5.3,141.2,4.5,,,121.3,6.4,,
3200,46,Male,23.5,162,21.3,149.3,19,,,,,133.7,18.4,139.6,19.5,,,137.6,17.8,123,17.8,114.2,13.4,105.1,8.3,,,100,6,86.7,5.2,76.2,9,81.7,5.9
3201,58,Female,17.3,147.7,19.9,147.2,19.7,122.8,14.8,,,,,101.6,10.9,,,108,19,101,16.4,93.3,8.8,92.6,13.1,81.8,5.1,73.3,3.9,67.3,5.6,62.8,5.7,58.4,6.1
3202,33,Female,9.8,204.5,16.3,200,22.6,175.5,16.3,,,,,,,163.5,17.2,,,148.1,13.3,128.6,10.8,124,6.9,120.9,4.7,105.7,4.8,,,90.6,6.5,83.6,5.4
3203,49,Female,28.5,162.9,21,,,,,,,,,,,,,110.2,11.5,94.3,11.3,80.4,15.3,66.5,11.6,62.1,8.1,65,5.6,68.6,4.8,48.5,6.9,,
3204,36,Female,12.1,204.2,25.3,183.4,25.6,,,,,146.9,20.4,,,,,158.5,18.2,135.9,16.3,140,8.7,109.7,13,110.3,7.8,101.4,4.3,91.3,8.3,85.5,8.7,72.4,5.4
3205,23,Male,23.8,234.5,27,191.2,21.8,160,23.8,151.4,21.9,,,,,,,,,129.5,18.3,117.7,17.1,118.5,14.8,98,10.6,97.1,5.7,,,90.6,9.8,,
3206,37,Female,12.6,178,31.8,178.8,25.5,,,144.7,14.9,,,114.6,16,,,160.1,10.5,146.1,16.4,130.2,8.7,119.3,13.3,103.9,7.4,107.8,7,80.8,8.4,76.6,8.6,85.8,10.1
3207,42,Male,33,140.8,36,,,,,,,,,111.1,18.2,,,,,117.3,11.1,88,16.3,86,10,83,11,76.9,4.9,,,61.2,5.7,,
3208,53,Male,8.1,226.3,22.6,201.3,21.3,,,,,,,,,,,164,11.1,154.3,8.1,141.4,11,135.4,7.9,127.7,5.9,115.9,5.1,108.3,6.9,101.3,6.9,,
3209,58,Male,8.4,225.6,22.8,,,175.3,17,,,,,,,176,8.7,128.9,13,144.8,9.2,145.1,11.8,131.5,7.7,118,3.7,108,5.9,,,90.2,6.6,86.9,3.6
3210,41,Female,18.6,182.4,33,168.3,26.6,,,,,146.7,19.6,115.4,18.2,,,,,123.8,16.3,93.2,11.2,86.8,10.7,90.7,9.1,99.7,4.6,,,80.7,4.8,69.7,6.3
3211,25,Male,17.5,271.4,29.3,192.5,28.6,,,,,183.3,19.7,,,,,148.7,14.8,168.5,10.5,146,11.8,116.9,8.4,122.3,5,106.6,7.1,116.6,7,99.3,6.7,,
3212,30,Male,1.7,297.7,15.9,,,,,,,,,,,223.5,14.7,206.4,7.5,193.8,11.4,186.6,8.8,172.2,5.2,160.5,8.4,148.5,3.5,,,127.5,5.3,116.4,7
3213,44,Male,11.8,240.1,35.7,,,,,,,,,,,,,,,142.4,16.8,149.4,12.2,111.3,10.9,118.5,7.2,125.6,5.3,100.5,5,103.9,5.7,,
3214,49,Male,26.8,182.5,23.5,,,,,,,,,,,,,,,,,97.7,16.3,90.2,10.3,85,10.7,81.4,4.8,,,66,7,61.3,8.6
3215,53,Male,7.3,231.3,20.9,186.8,20.7,,,202.8,10.8,,,,,177.2,16.3,165.4,11.3,156.2,11.6,156.5,11.1,144.2,6.1,139,8.2,126,3.1,106.4,6.2,96.8,4,,
3216,37,Male,34,160.9,27,133.5,21.5,145.5,16.5,,,,,109,20.7,,,,,130.7,13.9,88,12.1,105.3,10.4,76,8.7,71,9.5,66,7,60.5,5.1,55,5
3217,30,Male,7.1,269.6,15.6,231.8,19,,,201.7,18.2,,,,,,,191.5,12.2,177.3,11.3,173.2,9.1,160.1,10.4,151.3,6.1,141.9,2.9,132.4,6.4,114.9,4.5,,
3218,50,Female,3,212.1,14.4,181.6,20.3,,,,,,,151.8,8.5,,,,,146.9,9,139.8,10.1,127.1,6.8,108.1,6.5,104.4,3.9,,,86.8,4.5,83.7,7.3
3219,30,Male,21,217.8,22.7,205.3,18.3,,,,,,,,,,,151.8,12.7,,,138,12.2,113.5,11.1,119.8,5.6,116.4,9.1,,,84.7,5.4,79.4,7
3220,33,Male,32.6,140.8,37.9,,,,,,,,,,,,,99.5,13.8,99.5,14.9,103.1,17.3,82,13.8,76,9.1,71,5.1,66,6.2,72.8,8.2,61.6,9
3221,36,Male,5.9,274.8,15.1,234.2,16.4,230.1,12.6,,,,,205.4,14.3,,,209.6,15.2,191.4,8.5,173.5,9.3,158.8,9.9,137,7.5,142.4,3.5,126.8,3.7,118.2,4.3,,
3222,23,Female,0.5,232.7,19.6,216,23.1,,,,,,,,,177.7,12.4,169.8,11.6,167.4,9.6,146.2,10.9,139.2,10.3,132,5.1,117.1,3.1,,,97.3,3.8,93.6,6.1
3223,23,Female,5.8,218.5,20.5,201.1,21.6,,,,,,,,,175.1,14.7,,,150.6,8,141,6.9,131.3,9.5,121.4,4.9,109.9,3.9,102.8,5.3,93.2,6.9,88.3,5
3224,46,Male,0.8,274.6,25.8,255.5,18.3,,,228.6,19,,,,,214.5,14.5,202.4,12.7,184.3,10.4,173.3,7,165.9,6.9,154,4.5,141.1,3.4,134.5,4.9,118.3,4.9,113,4
3225,39,Male,11.1,257.9,34.9,237.3,27.8,,,208.6,12,,,,,,,187.8,10.3,170.9,9.3,166.2,13.9,140.4,7.4,137.7,5.8,141.8,7.2,107.2,5.7,108.2,5,,
3226,31,Male,18.3,214.8,32.7,216.1,21,,,,,,,151.5,19.3,,,,,159.3,13.3,147.9,10.4,118.6,6.8,123.7,6.3,126.8,5.6,,,91.6,8.6,,
3227,31,Female,12.8,205.6,33,166.1,16.7,,,,,,,,,,,,,,,119.3,13.3,114.6,13.1,107.1,10.6,94.8,8.2,90.9,7.3,92.3,4.9,74.4,4.6
3228,27,Female,18.9,172.6,19,140.1,29,,,,,,,,,,,,,120.1,15.9,115.3,11.6,116.7,11.8,115.9,8.9,106.1,7.7,,,73,5.6,,
3229,46,Female,4.9,214.7,19.7,188.6,20.9,,,158.5,11.3,,,,,178.1,11.5,151.8,15.2,152.8,9.2,131.2,6.6,118.3,5.1,113,6.4,106.6,3.3,104.1,6.5,93.9,4.1,,
3230,45,Female,15.4,172.3,29,151.3,26.2,,,,,,,125.7,16.8,,,126.6,16.2,120.6,14.9,,,98.6,9.8,71.1,5,64.3,6.9,,,73.6,6.9,71.3,8.6
3231,41,Male,7.8,261.6,24.8,232.3,15,,,210,11,,,,,,,,,179.9,11.8,168,9,155.4,8.2,148.8,8.1,135.8,3.2,123.3,6.8,113.3,6,,
3232,59,Female,22.9,124.5,34.7,120.6,34.8,102.2,16.2,,,,,95.5,12.4,,,,,,,89.4,9.4,75.2,14.8,81.7,7.9,64.4,8.1,,,53.4,8.6,,
3233,38,Female,29.5,116.5,26.9,,,,,89,13.2,,,,,,,,,99.9,17.1,77.2,15.8,92.1,11.6,61.5,6.6,84.9,8.8,,,66.3,6.9,55.2,11.8
3234,39,Male,34.3,141.1,29.3,,,,,,,,,,,,,,,101.4,18.5,98.9,11.7,86.4,7.6,85.5,9.4,72.3,8.4,,,70.2,6,,
3235,32,Male,25.8,188.2,38,,,,,,,,,,,,,134.3,18.2,119.7,12.7,111.3,8.9,108.3,7.5,101.1,10.4,99,9.6,93.4,8.9,73.6,6.4,,
3236,40,Female,26.7,130.8,39.4,125,31.9,,,,,114,17.4,,,,,,,103.8,13.1,84.7,15.4,81.9,7.8,88.1,9.7,72.2,4.1,76.8,5.2,70.6,9.7,52.6,10.5
3237,18,Male,23.5,180.8,30.7,183.7,26.3,,,,,,,,,,,,,116.4,16.4,119.8,17.3,118.9,12.2,96.5,10.9,111.8,7.4,100.8,8.6,84.3,8.1,68.5,9.4
3238,41,Male,17.1,219.3,26.7,196,18.9,,,,,170.5,18.8,157.7,10.4,,,,,,,,,122.6,8.7,137,6.9,108.9,8.7,110.5,7,102.6,6.1,,
3239,23,Male,27.8,178.7,21.6,,,,,,,,,157.6,15.2,,,,,117.8,16.6,,,105.8,11.4,107.6,8.3,103.8,7.8,78.9,5.7,94.6,9.8,,
3240,52,Male,5.2,255.7,26,219.1,19.8,200.2,14.6,199.6,14,,,,,189,8.8,178.7,10.6,160,8.7,147.9,10.3,142.7,8.7,128.7,8.2,125.4,6.7,109.3,5.7,105.2,3.9,,
3241,25,Male,27.4,190.9,22.5,143,28.8,,,,,,,,,,,125.6,18.5,141.9,16.4,130.1,10.9,115.5,8,113.3,10.4,95.1,5.4,92.4,6.4,60.5,5.1,,
3242,57,Female,34,111.5,36.8,100,33.7,,,,,,,80,13.1,,,,,77.5,18.9,71.5,14.2,66.5,12.3,61.5,6.4,58.7,8.5,,,48.5,8.6,,
